"227166","9","9","227332"
"227468","9","9","227670"
"227919","9","9","228052"
"228356","9","9","228456"
"229099","9","9","229198"
"229449","9","9","229559"
"230421","0","484.0","375.0","0.6625","0.26785716","0.0","0.0","0.0"
"230449","0","480.3669","369.27817","0.6625","0.26785716","-404.57117","-676.14325","0.0"
"230466","0","474.31274","356.06308","0.6625","0.2857143","-474.1885","-1039.1173","0.0"
"230484","0","468.4638","342.41556","0.6625","0.2857143","-481.14386","-1132.5569","0.0"
"230499","0","463.4222","326.7926","0.6625","0.2857143","-434.03918","-1185.099","0.0"
"230516","0","459.50366","313.52573","0.6625","0.2857143","-377.75427","-1158.926","0.0"
"230521","09999","459.0","310.0","0.6625","0.2857143","0.0","0.0","0.0"
"230529","09999","458.0","304.0","0.65000004","0.2857143","0.0","0.0","0.0"
"230533","0","457.49796","301.48984","0.65000004","0.2857143","-141.86504","-829.32495","0.0"
"230537","09999","457.0","299.0","0.6375","0.2857143","0.0","0.0","0.0"
"230545","09999","457.0","294.0","0.625","0.26785716","0.0","0.0","0.0"
"230550","099999","457.0","292.03275","0.625","0.26785716","-32.41808","-672.8044","0.0"
"230554","09999","457.0","290.0","0.625","0.26785716","0.0","0.0","0.0"
"230561","09999","457.0","286.0","0.625","0.26785716","0.0","0.0","0.0"
"230566","099999","457.0","284.4324","0.625","0.26785716","74.902115","-459.25815","0.0"
"230571","09999","457.0","283.0","0.6125","0.26785716","0.0","0.0","0.0"
"230579","09999","459.0","280.0","0.6125","0.26785716","0.0","0.0","0.0"
"230583","0","461.26648","278.30014","0.6125","0.26785716","196.98672","-276.75714","0.0"
"230599","0","476.08325","269.68185","0.55","0.25","562.8759","-275.5356","0.0"
"230612","0","485.0","265.0","0.425","0.23214287","898.52167","-327.75928","0.0"
"230618","099999","485.0","265.0","0.425","0.23214287","898.52167","-327.75928","0.0"
