"395085","2","0.175","0.268","-0.028"
"395087","1","0.377","-0.455","-0.004"
"395093","1","0.380","-0.454","0.019"
"395095","2","0.202","0.272","-0.032"
"395103","1","0.368","-0.343","0.219"
"395103","2","0.204","0.272","-0.015"
"395104","1","0.342","-0.292","0.373"
"395107","2","0.204","0.273","-0.015"
"395109","2","0.197","0.279","-0.005"
"395110","1","0.306","-0.262","0.522"
"395117","1","0.287","-0.297","0.679"
"395120","2","0.142","0.265","0.001"
"395121","1","0.267","-0.352","0.821"
"395125","2","0.097","0.249","0.003"
"395126","1","0.269","-0.414","0.878"
"395129","2","0.054","0.231","0.001"
"395130","1","0.299","-0.475","0.887"
"395134","2","0.012","0.213","-0.005"
"395135","1","0.347","-0.466","0.939"
"395139","2","-0.027","0.195","-0.012"
"395144","2","-0.059","0.185","-0.011"
"395145","1","0.536","-0.368","0.977"
"395149","2","-0.086","0.176","-0.008"
"395149","1","0.633","-0.297","0.944"
"395154","2","-0.107","0.170","-0.004"
"395154","1","0.708","-0.209","0.872"
"395159","2","-0.124","0.166","0.004"
"395159","1","0.779","-0.169","0.915"
"395164","2","-0.142","0.161","0.010"
"395164","1","0.831","-0.113","0.929"
"395171","1","0.854","-0.042","0.989"
"395175","1","0.882","0.018","0.991"
"395176","2","-0.163","0.156","0.027"
"395178","2","-0.168","0.148","0.035"
"395183","2","-0.165","0.141","0.039"
"395184","1","0.860","0.035","0.983"
"395189","2","-0.167","0.130","0.041"
"395189","1","0.808","0.003","0.972"
"395194","2","-0.168","0.118","0.044"
"395194","1","0.809","-0.042","0.992"
"395201","1","0.804","-0.096","1.021"
"395204","2","-0.160","0.083","0.047"
"395205","1","0.747","-0.179","1.011"
"395208","2","-0.152","0.065","0.052"
"395208","1","0.759","-0.252","1.028"
"395213","2","-0.138","0.044","0.057"
"395213","1","0.751","-0.273","1.053"
"395218","2","-0.122","0.025","0.054"
"395218","1","0.697","-0.301","0.988"
"395223","2","-0.108","0.007","0.052"
"395227","2","-0.093","-0.011","0.048"
"395231","1","0.608","-0.242","0.905"
"395232","2","-0.078","-0.028","0.043"
"395233","1","0.594","-0.127","0.832"
"395237","2","-0.061","-0.049","0.038"
"395238","1","0.587","0.019","0.701"
"395242","2","-0.047","-0.067","0.036"
"395243","1","0.588","0.254","0.529"
"395247","2","-0.035","-0.084","0.036"
"395248","1","0.624","0.504","0.409"
"395255","1","0.682","0.707","0.270"
"395259","2","-0.046","-0.104","0.044"
"395259","1","0.755","0.791","0.146"
"395262","2","-0.079","-0.103","0.058"
"395263","1","0.835","0.743","0.189"
"395267","2","-0.122","-0.088","0.071"
"395268","1","0.903","0.686","0.358"
"395272","2","-0.161","-0.060","0.083"
"395273","1","0.883","0.600","0.451"
"395277","2","-0.186","-0.034","0.084"
"395283","2","-0.188","-0.009","0.077"
"395284","1","0.622","0.231","0.608"
"395287","2","-0.178","0.005","0.070"
"395287","1","0.488","0.067","0.755"
"395292","2","-0.161","0.002","0.072"
"395292","1","0.352","-0.047","0.919"
"395298","1","0.217","-0.157","1.029"
"395298","2","-0.135","-0.023","0.078"
"395302","2","-0.093","-0.070","0.084"
"395303","1","0.088","-0.251","1.026"
"395309","1","-0.015","-0.314","0.990"
"395312","1","-0.077","-0.366","0.948"
"395313","2","0.007","-0.200","0.078"
"395316","1","-0.084","-0.421","0.820"
"395317","2","0.055","-0.265","0.064"
"395326","1","-0.050","-0.425","0.428"
"395327","2","0.135","-0.361","0.033"
"395327","1","0.018","-0.328","0.171"
"395346","2","0.169","-0.377","0.007"
"395350","2","0.158","-0.377","0.007"
"395354","2","0.138","-0.347","0.013"
"395355","1","0.482","0.507","-0.424"
"395357","2","0.104","-0.308","0.020"
"395358","1","0.480","0.623","-0.419"
"395361","2","0.052","-0.267","0.030"
"395361","1","0.469","0.635","-0.294"
"395366","2","-0.004","-0.228","0.047"
"395366","1","0.431","0.581","-0.181"
"395371","2","-0.063","-0.194","0.060"
"395371","1","0.349","0.465","-0.074"
"395378","1","0.197","0.284","0.052"
"395381","2","-0.160","-0.156","0.071"
"395385","1","0.035","-0.093","0.275"
"395386","2","-0.178","-0.158","0.071"
"395386","1","-0.057","-0.093","0.275"
"395390","2","-0.174","-0.171","0.070"
"395391","1","-0.137","-0.174","0.353"
"395395","2","-0.153","-0.194","0.071"
"395396","1","-0.190","-0.198","0.409"
"395400","2","-0.118","-0.228","0.073"
"395407","1","-0.291","-0.269","0.287"
"395408","2","-0.070","-0.264","0.073"
"395410","2","-0.018","-0.300","0.069"
"395411","1","-0.280","-0.265","0.127"
"395415","2","0.024","-0.334","0.063"
"395416","1","-0.248","-0.307","-0.001"
"395420","2","0.060","-0.363","0.055"
"395425","2","0.093","-0.387","0.045"
"395426","1","-0.227","-0.232","-0.143"
"395430","2","0.120","-0.397","0.040"
"395436","2","0.148","-0.398","0.035"
"395437","1","-0.087","0.008","-0.605"
"395440","2","0.172","-0.389","0.033"
"395440","1","-0.024","0.176","-0.834"
"395445","2","0.189","-0.365","0.037"
"395446","1","0.031","0.386","-1.023"
"395450","2","0.202","-0.334","0.051"
"395450","1","0.128","0.611","-1.146"
"395454","2","0.208","-0.299","0.068"
"395455","1","0.203","0.817","-1.200"
"395462","1","0.194","0.976","-1.245"
"395466","2","0.214","-0.213","0.111"
"395467","1","0.168","1.005","-1.231"
"395470","1","0.115","0.941","-1.144"
"395471","2","0.198","-0.168","0.134"
"395475","2","0.172","-0.126","0.157"
"395475","1","0.050","0.818","-1.028"
"395479","2","0.147","-0.084","0.173"
"395480","1","-0.041","0.669","-0.890"
"395485","2","0.125","-0.048","0.183"
"395490","2","0.105","-0.021","0.194"
"395491","1","-0.221","0.316","-0.640"
"395495","2","0.091","-0.001","0.203"
"395496","1","-0.302","0.152","-0.502"
"395499","2","0.084","0.009","0.205"
"395500","1","-0.341","-0.002","-0.382"
"395504","2","0.077","0.010","0.208"
"395506","1","-0.384","-0.178","-0.305"
"395509","2","0.071","0.005","0.209"
"395511","1","-0.363","-0.301","-0.213"
"395521","2","0.068","-0.010","0.208"
"395524","2","0.063","-0.013","0.202"
"395525","1","-0.185","-0.359","-0.153"
"395529","2","0.057","-0.015","0.197"
"395529","1","-0.129","-0.261","-0.176"
"395535","2","0.035","-0.007","0.192"
"395536","1","-0.102","-0.128","-0.247"
"395538","2","0.010","0.001","0.186"
"395539","1","-0.057","0.010","-0.311"
"395543","2","-0.023","0.022","0.176"
"395549","2","-0.061","0.047","0.174"
"395551","1","0.060","0.188","-0.341"
"395553","2","-0.102","0.076","0.174"
"395554","1","0.095","0.122","-0.320"
"395558","2","-0.143","0.103","0.174"
"395559","1","0.146","0.006","-0.310"
"395563","2","-0.173","0.126","0.175"
"395564","1","0.159","-0.133","-0.266"
"395568","2","-0.189","0.141","0.177"
"395569","1","0.128","-0.292","-0.206"
"395576","1","0.074","-0.634","-0.025"
"395580","2","-0.165","0.150","0.169"
"395581","1","0.009","-0.634","-0.025"
"395583","2","-0.129","0.142","0.157"
"395584","1","-0.078","-0.766","0.079"
"395588","2","-0.083","0.121","0.142"
"395589","1","-0.155","-0.842","0.199"
"395593","2","-0.032","0.096","0.126"
"395594","1","-0.219","-0.851","0.323"
"395598","2","0.023","0.063","0.109"
"395606","2","0.077","0.028","0.077"
"395608","1","-0.277","-0.589","0.442"
"395609","2","0.125","-0.009","0.077"
"395613","2","0.158","-0.043","0.062"
"395614","1","-0.241","-0.503","0.418"
"395618","2","0.173","-0.069","0.047"
"395618","1","-0.200","-0.365","0.425"
"395623","2","0.172","-0.088","0.030"
"395623","1","-0.130","-0.187","0.347"
"395628","2","0.166","-0.093","0.021"
"395633","2","0.153","-0.085","0.013"
"395634","1","0.059","0.184","0.367"
"395637","2","0.130","-0.071","0.010"
"395638","1","0.114","0.180","0.398"
"395642","2","0.092","-0.051","0.010"
"395643","1","0.141","0.106","0.366"
"395647","2","0.049","-0.036","0.010"
"395648","1","0.121","-0.031","0.344"
"395652","2","0.010","-0.023","0.013"
"395653","1","0.095","-0.196","0.367"
"395660","1","0.079","-0.323","0.421"
"395663","2","-0.026","-0.015","-0.005"
"395666","2","-0.023","-0.019","-0.021"
"395667","1","0.107","-0.425","0.462"
"395671","2","-0.015","-0.027","-0.038"
"395674","1","0.091","-0.452","0.430"
"395677","2","-0.001","-0.038","-0.052"
"395678","1","0.028","-0.475","0.463"
"395686","2","0.020","-0.057","-0.060"
"395688","1","-0.003","-0.425","0.468"
"395694","1","-0.014","-0.357","0.290"
"395696","2","0.046","-0.078","-0.066"
"395697","1","-0.024","-0.356","0.290"
"395701","2","0.057","-0.082","-0.071"
"395702","1","-0.054","-0.409","0.186"
"395706","2","0.066","-0.088","-0.084"
"395707","1","-0.038","-0.474","0.091"
"395712","2","0.075","-0.090","-0.095"
"395712","1","-0.020","-0.560","0.043"
"395716","2","0.090","-0.087","-0.103"
"395723","2","0.109","-0.086","-0.110"
"395724","1","0.062","-0.584","-0.055"
"395726","2","0.124","-0.081","-0.113"
"395727","1","0.078","-0.550","-0.144"
"395731","2","0.133","-0.077","-0.108"
"395732","1","0.112","-0.442","-0.182"
"395736","2","0.140","-0.069","-0.102"
"395737","1","0.179","-0.282","-0.208"
"395741","2","0.131","-0.057","-0.093"
"395742","1","0.218","-0.160","-0.162"
"395749","1","0.224","-0.061","-0.036"
"395752","2","0.063","-0.027","-0.080"
"395752","1","0.233","-0.001","0.084"
"395756","2","0.001","-0.010","-0.076"
"395757","1","0.217","0.060","0.216"
"395760","2","-0.056","0.014","-0.074"
"395761","1","0.159","0.102","0.285"
"395765","2","-0.110","0.034","-0.077"
"395766","1","0.080","0.125","0.348"
"395775","1","-0.095","0.044","0.312"
"395783","1","-0.181","-0.116","0.240"
"395785","2","-0.197","0.055","-0.076"
"395786","1","-0.226","-0.290","0.107"
"395790","2","-0.186","0.039","-0.075"
"395795","1","-0.219","-0.422","-0.004"
"395796","2","-0.154","0.020","-0.076"
"395818","1","-0.011","-0.390","-0.229"
"395819","2","0.064","-0.040","-0.090"
"395820","1","0.031","-0.164","-0.171"
"395821","2","0.099","-0.040","-0.090"
"395827","1","0.071","0.143","-0.089"
"395828","2","0.126","-0.039","-0.095"
"395834","1","0.091","0.659","-0.019"
"395835","2","0.145","-0.032","-0.086"
"395837","2","0.145","-0.021","-0.086"
"395844","1","0.054","0.707","0.012"
"395846","2","0.090","-0.000","-0.069"
"395847","1","0.014","0.707","0.012"
"395851","1","0.016","0.617","0.079"
"395852","2","0.028","0.011","-0.063"
"395860","2","-0.102","0.035","-0.058"
"395860","1","0.039","0.436","0.206"
"395864","1","-0.015","0.316","0.234"
"395865","2","-0.148","0.047","-0.055"
"395869","2","-0.173","0.058","-0.054"
"395870","1","-0.049","0.160","0.284"
"395874","2","-0.186","0.062","-0.054"
"395875","1","-0.077","0.022","0.342"
"395879","2","-0.177","0.058","-0.051"
"395879","1","-0.109","-0.130","0.349"
"395887","1","-0.137","-0.234","0.352"
"395889","1","-0.167","-0.260","0.381"
"395890","2","-0.121","0.027","-0.042"
"395894","1","-0.235","-0.259","0.282"
"395894","2","-0.080","-0.000","-0.041"
"395898","1","-0.224","-0.186","0.166"
"395899","2","-0.030","-0.034","-0.044"
"395903","2","0.023","-0.062","-0.053"
"395908","1","-0.160","-0.072","-0.018"
"395909","2","0.075","-0.087","-0.060"
"395916","2","0.111","-0.107","-0.060"
"395919","2","0.134","-0.112","-0.053"
"395920","1","-0.018","0.237","-0.164"
"395923","1","0.084","0.384","-0.203"
"395924","2","0.140","-0.107","-0.044"
"395928","1","0.133","0.521","-0.169"
"395929","2","0.129","-0.094","-0.030"
"395933","1","0.164","0.558","-0.163"
"395934","2","0.107","-0.071","-0.020"
"395938","2","0.076","-0.045","-0.014"
"395944","2","0.040","-0.024","-0.008"
"395945","1","0.157","0.401","-0.020"
"395957","2","-0.032","-0.004","0.005"
"395959","2","-0.058","-0.004","0.005"
"395960","1","0.084","0.072","0.192"
"395966","2","-0.067","-0.010","0.014"
"395968","1","0.113","0.044","0.225"
"395969","2","-0.063","-0.016","0.020"
"395970","1","0.109","-0.007","0.178"
"395973","2","-0.057","-0.025","0.031"
"395979","2","-0.053","-0.030","0.033"
"395980","1","0.097","-0.169","0.232"
"395983","2","-0.054","-0.034","0.035"
"395984","1","0.097","-0.254","0.193"
"395988","2","-0.049","-0.037","0.031"
"395989","1","0.095","-0.250","0.183"
"395993","2","-0.038","-0.036","0.028"
"395994","1","0.103","-0.166","0.127"
"395998","2","-0.021","-0.035","0.028"
"395999","1","0.102","-0.064","0.038"
"396006","1","0.085","0.037","-0.044"
"396009","2","-0.003","-0.034","0.028"
"396009","1","0.103","0.096","-0.088"
"396012","2","-0.005","-0.032","0.032"
"396013","1","0.157","0.162","-0.148"
"396017","1","0.187","0.215","-0.187"
"396018","2","-0.008","-0.028","0.037"
"396022","2","-0.017","-0.024","0.041"
"396023","1","0.181","0.218","-0.170"
"396027","2","-0.029","-0.015","0.045"
"396036","2","-0.038","0.012","0.059"
"396037","1","0.162","0.033","-0.018"
"396037","2","-0.045","0.012","0.059"
"396042","2","-0.051","0.022","0.062"
"396042","1","0.084","-0.076","0.089"
"396047","2","-0.059","0.027","0.055"
"396047","1","0.017","-0.208","0.107"
"396051","2","-0.066","0.025","0.042"
"396052","1","0.003","-0.249","0.126"
"396058","1","-0.011","-0.163","0.164"
"396066","2","-0.082","0.007","0.048"
"396067","1","0.008","0.148","0.124"
"396068","2","-0.069","0.007","0.048"
"396071","2","-0.051","0.001","0.059"
"396072","1","0.017","0.172","0.081"
"396077","2","-0.032","-0.007","0.061"
"396077","1","0.031","0.155","0.046"
"396081","2","-0.024","-0.016","0.058"
"396082","1","0.041","0.134","0.018"
"396086","2","-0.018","-0.026","0.048"
"396091","2","-0.013","-0.034","0.041"
"396093","1","0.108","0.169","-0.100"
"396096","2","-0.006","-0.031","0.037"
"396097","1","0.147","0.162","-0.144"
"396101","2","-0.002","-0.027","0.040"
"396102","1","0.171","0.127","-0.192"
"396106","1","0.205","0.015","-0.140"
"396107","2","-0.006","-0.017","0.050"
"396111","2","-0.014","-0.008","0.055"
"396111","1","0.199","-0.089","-0.081"
"396119","1","0.179","-0.143","-0.082"
"396121","2","-0.032","0.009","0.053"
"396123","1","0.174","-0.142","-0.004"
"396126","2","-0.037","0.014","0.053"
"396126","1","0.164","-0.099","0.051"
"396130","2","-0.036","0.019","0.052"
"396131","1","0.121","-0.056","0.115"
"396135","2","-0.037","0.022","0.052"
"396136","1","0.049","-0.008","0.164"
"396140","2","-0.042","0.020","0.053"
"396146","2","-0.048","0.015","0.050"
"396155","1","-0.091","0.109","0.202"
"396156","2","-0.058","0.001","0.047"
"396166","1","-0.120","0.094","0.243"
"396167","2","-0.058","-0.010","0.038"
"396168","1","-0.142","0.080","0.192"
"396170","2","-0.050","-0.017","0.035"
"396171","1","-0.173","0.103","0.175"
"396175","2","-0.036","-0.022","0.033"
"396176","1","-0.189","0.070","0.096"
"396183","1","-0.147","0.005","0.093"
"396186","1","-0.122","-0.035","0.088"
"396187","2","-0.008","-0.029","0.034"
"396190","2","0.013","-0.035","0.033"
"396190","1","-0.143","-0.063","0.043"
"396195","2","0.034","-0.039","0.030"
"396196","1","-0.132","-0.058","-0.082"
"396200","2","0.053","-0.045","0.023"
"396200","1","-0.116","-0.073","-0.210"
"396205","2","0.068","-0.048","0.021"
"396213","2","0.070","-0.044","0.022"
"396215","1","-0.038","0.138","-0.144"
"396216","2","0.069","-0.037","0.027"
"396219","2","0.065","-0.026","0.038"
"396220","1","-0.037","0.180","-0.047"
"396224","2","0.052","-0.014","0.041"
"396225","1","-0.052","0.177","0.023"
"396229","2","0.033","-0.007","0.046"
"396230","1","-0.090","0.141","0.125"
"396234","2","0.008","-0.005","0.044"
"396240","2","-0.010","-0.010","0.036"
"396241","1","-0.173","0.078","0.201"
"396244","1","-0.187","0.077","0.201"
"396244","2","-0.025","-0.018","0.031"
"396249","2","-0.042","-0.028","0.032"
"396249","1","-0.162","0.087","0.246"
"396254","2","-0.057","-0.034","0.039"
"396254","1","-0.135","0.086","0.258"
"396259","2","-0.062","-0.040","0.044"
"396259","1","-0.111","0.053","0.169"
"396266","1","-0.088","-0.026","0.064"
"396270","2","-0.061","-0.049","0.044"
"396270","1","-0.058","-0.122","0.060"
"396275","2","-0.054","-0.051","0.041"
"396275","1","-0.015","-0.199","0.029"
"396293","2","0.042","-0.043","0.019"
"396294","1","0.043","-0.248","-0.117"
"396299","1","0.045","-0.216","-0.270"
"396299","2","0.064","-0.043","0.018"
"396303","2","0.085","-0.046","0.016"
"396309","2","0.098","-0.051","0.015"
"396310","1","0.090","-0.220","-0.255"
"396313","2","0.099","-0.047","0.016"
"396314","1","0.098","-0.153","-0.230"
"396318","2","0.093","-0.042","0.016"
"396318","1","0.105","-0.096","-0.207"
"396323","2","0.084","-0.031","0.012"
"396323","1","0.100","0.006","-0.240"
"396328","2","0.070","-0.014","0.006"
"396328","1","0.072","0.088","-0.267"
"396335","1","0.069","0.123","-0.190"
"396339","2","0.023","0.016","0.005"
"396339","1","0.045","0.093","-0.034"
"396343","2","-0.012","0.031","0.007"
"396343","1","0.024","0.063","0.090"
"396348","2","-0.037","0.042","0.010"
"396348","1","-0.053","0.027","0.134"
"396352","2","-0.055","0.044","0.012"
"396353","1","-0.108","-0.030","0.169"
"396357","2","-0.058","0.035","0.010"
"396364","1","-0.116","-0.199","0.192"
"396364","2","-0.051","0.023","0.006"
"396367","1","-0.135","-0.246","0.143"
"396368","2","-0.036","0.010","0.000"
"396372","1","-0.130","-0.278","0.172"
"396373","2","-0.016","-0.003","0.000"
"396377","1","-0.089","-0.290","0.139"
"396378","2","0.012","-0.017","-0.003"
"396384","1","-0.044","-0.236","0.057"
"396384","2","0.040","-0.030","-0.003"
"396392","1","0.014","-0.157","-0.044"
"396394","2","0.086","-0.043","-0.011"
"396397","1","0.065","-0.038","-0.085"
"396398","2","0.099","-0.042","-0.014"
"396402","1","0.140","0.067","-0.111"
"396402","2","0.100","-0.039","-0.015"
"396407","1","0.193","0.112","-0.110"
"396407","2","0.089","-0.027","-0.013"
"396412","1","0.190","0.090","-0.050"
"396412","2","0.063","-0.011","-0.009"
"396417","2","0.034","0.003","-0.009"
"396422","1","0.192","-0.014","-0.057"
"396424","2","0.006","0.017","-0.013"
"396427","2","-0.026","0.030","-0.013"
"396428","1","0.204","-0.055","0.012"
"396431","1","0.181","-0.093","0.044"
"396432","2","-0.054","0.043","-0.016"
"396436","1","0.121","-0.068","0.056"
"396437","2","-0.070","0.055","-0.015"
"396441","1","0.086","-0.061","0.061"
"396446","2","-0.066","0.064","-0.014"
"396450","1","0.042","-0.100","0.129"
"396452","2","-0.061","0.058","-0.012"
"396453","1","-0.006","-0.142","0.129"
"396456","1","-0.039","-0.160","0.140"
"396457","2","-0.049","0.045","-0.015"
"396461","1","-0.039","-0.177","0.150"
"396462","2","-0.037","0.031","-0.014"
"396467","1","-0.034","-0.175","0.200"
"396468","2","-0.017","0.019","-0.016"
"396474","2","0.008","0.006","-0.020"
"396477","2","0.028","0.001","-0.020"
"396478","1","-0.050","-0.192","0.230"
"396481","2","0.041","-0.002","-0.024"
"396481","1","-0.067","-0.245","0.207"
"396486","2","0.045","-0.005","-0.028"
"396486","1","-0.072","-0.261","0.170"
"396492","2","0.050","-0.011","-0.032"
"396492","1","-0.025","-0.181","0.132"
"396496","2","0.055","-0.015","-0.034"
"396502","1","0.051","0.144","0.027"
"396503","2","0.061","-0.021","-0.027"
"396505","2","0.060","-0.022","-0.022"
"396506","1","0.079","0.198","-0.044"
"396510","2","0.045","-0.021","-0.023"
"396511","1","0.124","0.167","-0.071"
"396515","2","0.015","-0.016","-0.030"
"396516","1","0.158","0.100","-0.106"
"396520","1","0.175","0.037","-0.128"
"396521","2","-0.022","-0.003","-0.035"
"396528","2","-0.058","0.019","-0.041"
"396531","2","-0.082","0.039","-0.039"
"396536","1","0.192","0.001","-0.104"
"396537","1","0.166","0.001","-0.104"
"396537","2","-0.086","0.060","-0.034"
"396540","2","-0.078","0.074","-0.027"
"396541","1","0.111","-0.036","-0.035"
"396545","2","-0.065","0.077","-0.022"
"396545","1","0.051","-0.069","0.059"
"396550","2","-0.048","0.070","-0.021"
"396556","2","-0.028","0.054","-0.023"
"396557","1","-0.099","-0.122","0.160"
"396560","2","-0.009","0.034","-0.029"
"396560","1","-0.132","-0.087","0.138"
"396565","2","0.010","0.011","-0.036"
"396565","1","-0.112","-0.058","0.142"
"396569","2","0.024","-0.007","-0.038"
"396570","1","-0.070","-0.036","0.169"
"396574","2","0.028","-0.016","-0.041"
"396575","1","-0.002","-0.024","0.146"
"396582","1","0.036","0.034","0.116"
"396585","2","0.019","-0.015","-0.042"
"396586","1","0.094","0.079","0.070"
"396589","2","0.009","-0.008","-0.044"
"396590","1","0.127","0.096","0.027"
"396594","1","0.135","0.062","-0.062"
"396595","2","-0.007","0.003","-0.049"
"396599","1","0.177","0.027","-0.072"
"396601","2","-0.022","0.012","-0.052"
"396604","1","0.197","-0.037","-0.051"
"396609","2","-0.053","0.026","-0.056"
"396611","1","0.207","-0.144","-0.081"
"396616","1","0.227","-0.195","-0.120"
"396617","2","-0.062","0.030","-0.057"
"396624","2","-0.048","0.035","-0.061"
"396624","1","0.195","-0.253","-0.217"
"396629","2","-0.036","0.036","-0.061"
"396629","1","0.211","-0.339","-0.167"
"396634","2","-0.025","0.039","-0.063"
"396639","2","-0.013","0.037","-0.066"
"396644","2","-0.004","0.036","-0.070"
"396646","1","0.198","-0.295","-0.146"
"396649","2","-0.002","0.032","-0.080"
"396649","1","0.193","-0.274","-0.110"
"396653","2","-0.003","0.026","-0.092"
"396654","1","0.165","-0.223","-0.090"
"396658","2","-0.015","0.025","-0.100"
"396659","1","0.182","-0.213","-0.055"
"396663","2","-0.030","0.028","-0.105"
"396664","1","0.211","-0.234","-0.018"
"396671","1","0.203","-0.218","-0.021"
"396674","2","-0.043","0.037","-0.116"
"396675","1","0.207","-0.195","-0.028"
"396678","2","-0.047","0.047","-0.123"
"396679","1","0.201","-0.203","0.058"
"396683","2","-0.053","0.052","-0.131"
"396684","1","0.140","-0.289","0.155"
"396688","2","-0.051","0.053","-0.142"
"396689","1","0.078","-0.406","0.204"
"396693","2","-0.049","0.045","-0.159"
"396699","2","-0.045","0.034","-0.175"
"396700","1","-0.032","-0.597","0.259"
"396703","2","-0.042","0.018","-0.196"
"396704","1","-0.158","-0.670","0.271"
"396708","1","-0.243","-0.702","0.174"
"396709","2","-0.043","0.003","-0.218"
"396713","1","-0.306","-0.545","0.116"
"396713","2","-0.044","-0.010","-0.223"
"396718","2","-0.034","-0.016","-0.209"
"396719","1","-0.327","-0.243","0.119"
"396726","1","-0.333","0.593","0.245"
"396748","2","-0.073","-0.045","-0.174"
"396749","1","-0.460","0.642","0.235"
"396752","2","-0.108","-0.050","-0.184"
"396753","1","-0.388","0.605","0.156"
"396757","2","-0.132","-0.047","-0.182"
"396758","1","-0.299","0.477","0.102"
"396762","2","-0.145","-0.036","-0.183"
"396763","1","-0.253","0.290","0.109"
"396767","2","-0.153","-0.021","-0.181"
"396773","1","-0.319","-0.122","0.075"
"396773","2","-0.148","-0.011","-0.188"
"396777","2","-0.130","-0.009","-0.197"
"396777","1","-0.360","-0.301","0.063"
"396782","2","-0.110","-0.012","-0.200"
"396782","1","-0.376","-0.368","0.153"
"396787","2","-0.085","-0.015","-0.197"
"396787","1","-0.390","-0.363","0.249"
"396791","2","-0.054","-0.021","-0.191"
"396792","1","-0.438","-0.317","0.303"
"396804","1","-0.528","-0.168","0.460"
"396805","2","-0.006","-0.042","-0.190"
"396806","2","0.000","-0.054","-0.190"
"396809","1","-0.559","-0.125","0.522"
"396811","2","-0.008","-0.066","-0.190"
"396812","1","-0.595","-0.108","0.512"
"396817","1","-0.586","-0.115","0.411"
"396817","2","-0.024","-0.080","-0.190"
"396821","2","-0.038","-0.092","-0.193"
"396822","1","-0.553","-0.129","0.329"
"396829","1","-0.515","-0.142","0.212"
"396832","2","-0.061","-0.109","-0.193"
"396833","1","-0.461","-0.157","0.098"
"396836","2","-0.063","-0.116","-0.194"
