"998076","099999","46.0","882.0","0.575","0.23214287","0.0","0.0","0.0"
"998116","09999","47.0","881.0","0.6","0.23214287","0.0","0.0","0.0"
"998119","0","49.56962","880.2658","0.6","0.23214287","832.8373","-237.99248","0.0"
"998136","0","80.708466","870.2816","0.6125","0.23214287","3177.8096","-1044.9126","0.0"
"998152","0","119.32002","857.4084","0.6125","0.23214287","2794.087","-940.0836","0.0"
"998168","0","164.32333","848.3515","0.65000004","0.23214287","2932.243","-665.2502","0.0"
"998186","0","200.42867","843.5966","0.65000004","0.23214287","2713.1558","-384.21942","0.0"
"998203","0","247.6597","838.6673","0.6375","0.23214287","2793.7834","-220.54793","0.0"
"998218","0","304.40927","839.0","0.6375","0.23214287","3034.5103","23.159704","0.0"
"998236","0","368.79077","837.0","0.6375","0.23214287","3675.7515","133.92432","0.0"
"998253","0","446.5461","834.3053","0.6375","0.25","4566.176","55.502533","0.0"
"998266","0","518.6946","836.055","0.6375","0.25","5357.5786","30.877144","0.0"
"998283","099999","588.3847","834.0","0.6375","0.25","5387.4507","-20.139627","0.0"
"998291","09999","618.0","835.0","0.6375","0.25","0.0","0.0","0.0"
"998303","0","667.1983","837.4599","0.6375","0.25","4524.305","96.56711","0.0"
"998316","0","722.1114","840.9216","0.6375","0.25","4167.124","210.38553","0.0"
"998335","0","785.987","845.6654","0.6375","0.25","3234.3044","352.6856","0.0"
"998349","0","828.7388","847.0","0.6375","0.25","2908.232","340.07693","0.0"
"998366","0","871.26776","852.59015","0.6375","0.25","2617.749","317.4956","0.0"
"998385","0","927.18555","857.86163","0.6375","0.25","2246.643","282.11798","0.0"
"998400","0","958.6466","861.29407","0.625","0.25","2150.416","278.19308","0.0"
"998416","0","992.2434","866.90546","0.625","0.25","2054.999","325.53207","0.0"
"998433","099999","1019.8967","871.1495","0.575","0.23214287","1648.6631","311.50296","0.0"
"998439","09999","1031.0","872.0","0.55","0.23214287","0.0","0.0","0.0"
"998451","0","1045.6459","874.441","0.52500004","0.23214287","1145.7283","213.28624","0.0"
"998465","099999","1058.856","877.1712","0.45000002","0.23214287","765.74774","175.48131","0.0"
"998474","09999","1062.0","878.0","0.425","0.23214287","0.0","0.0","0.0"
"998483","099999","1063.1144","878.0","0.425","0.23214287","272.09186","72.52889","0.0"
"998490","09999","1064.0","878.0","0.4375","0.23214287","0.0","0.0","0.0"
"998494","099999","1064.5","878.0","0.4375","0.23214287","-59.584427","7.4953876","0.0"
"998507","09999","1064.0","879.0","0.4625","0.23214287","0.0","0.0","0.0"
"998515","09999","1064.0","880.0","0.4625","0.23214287","0.0","0.0","0.0"
"998516","099999","1064.0","880.10114","0.4625","0.23214287","-484.02716","-4.779874","0.0"
"998522","09999","1063.0","880.0","0.55","0.23214287","0.0","0.0","0.0"
"998532","0","1061.9952","881.00476","0.5625","0.23214287","-476.6697","11.371704","0.0"
"998549","0","1051.8806","885.0477","0.575","0.23214287","-630.8068","124.02232","0.0"
"998565","0","1014.49133","903.34393","0.625","0.25","-1429.8511","619.62024","0.0"
"998583","0","965.45435","932.21826","0.625","0.25","-2939.1162","1553.0135","0.0"
"998600","0","914.8927","947.8572","0.625","0.25","-3962.8557","1848.5839","0.0"
"998616","0","840.21387","967.67126","0.625","0.25","-4693.8003","1712.6733","0.0"
"998633","0","755.92163","995.8995","0.625","0.25","-5350.9316","1493.4276","0.0"
