"1549658827360","-22"
"1549658827362","0"
"1549658827364","-22"
"1549658827365","0"
"1549658827389","-22"
"1549658827391","0"
"1549658827393","-22"
"1549658827394","0"
"1549658827510","-23"
"1549658827512","0"
"1549658827513","-23"
"1549658827514","0"
"1549658827526","-23"
"1549658827528","0"
"1549658827529","-23"
"1549658827530","0"
"1549658827543","-23"
"1549658827544","0"
"1549658827545","-23"
"1549658827546","0"
"1549658827555","-23"
"1549658827556","0"
"1549658827557","-23"
"1549658827558","0"
"1549658827572","-23"
"1549658827574","0"
"1549658827578","-23"
"1549658827579","0"
"1549658827585","-23"
"1549658827586","0"
"1549658827587","-23"
"1549658827588","0"
"1549658827609","-23"
"1549658827610","0"
"1549658827612","-23"
"1549658827613","0"
"1549658827662","-22"
"1549658827663","0"
"1549658827664","-22"
"1549658827665","0"
"1549658827686","-22"
"1549658827687","0"
"1549658827688","-22"
"1549658827689","0"
"1549658827702","-22"
"1549658827703","0"
"1549658827704","-22"
"1549658827705","0"
"1549658827720","-22"
"1549658827721","0"
"1549658827722","-22"
"1549658827723","0"
"1549658827733","-22"
"1549658827734","0"
"1549658827735","-22"
"1549658827736","0"
"1549658827750","-22"
"1549658827751","0"
"1549658827752","-22"
"1549658827753","0"
"1549658827768","-22"
"1549658827769","0"
"1549658827770","-22"
"1549658827771","0"
"1549658827871","-23"
"1549658827872","0"
"1549658827873","-23"
"1549658827875","0"
"1549658827891","-23"
"1549658827892","0"
"1549658827893","-23"
"1549658827894","0"
"1549658827911","-23"
"1549658827912","0"
"1549658827913","-23"
"1549658827914","0"
"1549658827924","-23"
"1549658827925","0"
"1549658827926","-23"
"1549658827927","0"
"1549658827939","-23"
"1549658827940","0"
"1549658827941","-23"
"1549658827942","0"
"1549658827951","-23"
"1549658827952","0"
"1549658827953","-23"
"1549658827954","0"
"1549658827969","-23"
"1549658827970","0"
"1549658827971","-23"
"1549658827972","0"
"1549658827984","-23"
"1549658827985","0"
"1549658827986","-23"
"1549658827987","0"
"1549658828009","-23"
"1549658828010","0"
"1549658828011","-23"
"1549658828012","0"
"1549658828036","-22"
"1549658828037","0"
"1549658828038","-22"
"1549658828039","0"
"1549658828053","-22"
"1549658828054","0"
"1549658828055","-22"
"1549658828056","0"
"1549658828062","-22"
"1549658828063","0"
"1549658828065","-22"
"1549658828066","0"
"1549658828075","-22"
"1549658828076","0"
"1549658828077","-22"
"1549658828078","0"
"1549658828083","-22"
"1549658828084","0"
"1549658828085","-22"
"1549658828086","0"
"1549658828094","-22"
"1549658828096","0"
"1549658828097","-22"
"1549658828098","0"
"1549658828103","-22"
"1549658828104","0"
"1549658828105","-22"
"1549658828106","0"
"1549658828116","-22"
"1549658828117","0"
"1549658828118","-22"
"1549658828119","0"
"1549658828127","-22"
"1549658828128","0"
"1549658828129","-22"
"1549658828130","0"
"1549658828142","-22"
"1549658828143","0"
"1549658828144","-22"
"1549658828145","0"
"1549658828214","-23"
"1549658828216","0"
"1549658828218","-23"
"1549658828219","0"
"1549658828231","-23"
"1549658828232","0"
"1549658828233","-23"
"1549658828234","0"
"1549658828244","-23"
"1549658828246","0"
"1549658828247","-23"
"1549658828248","0"
"1549658828258","-23"
"1549658828259","0"
