"1549658827349","-22"
"1549658827351","0"
"1549658827412","-22"
"1549658827413","0"
"1549658827442","-22"
"1549658827443","0"
"1549658827459","-22"
"1549658827460","0"
"1549658827475","-22"
"1549658827476","0"
"1549658827488","-22"
"1549658827489","0"
"1549658827509","-22"
"1549658827510","0"
"1549658827536","-22"
"1549658827537","0"
"1549658827556","-23"
"1549658827557","0"
"1549658827588","-23"
"1549658827589","0"
"1549658827609","-23"
"1549658827610","0"
"1549658827626","-23"
"1549658827627","0"
"1549658827641","-23"
"1549658827642","0"
"1549658827652","-23"
"1549658827653","0"
"1549658827665","-23"
"1549658827668","0"
"1549658827676","-23"
"1549658827677","0"
"1549658827692","-23"
"1549658827693","0"
"1549658827706","-23"
"1549658827707","0"
"1549658827725","-23"
"1549658827726","0"
"1549658827743","-23"
"1549658827744","0"
"1549658827825","-22"
"1549658827827","0"
"1549658827842","-22"
"1549658827843","0"
"1549658827857","-22"
"1549658827858","0"
"1549658827867","-22"
"1549658827868","0"
"1549658827880","-22"
"1549658827881","0"
"1549658827890","-22"
"1549658827891","0"
"1549658827902","-22"
"1549658827903","0"
"1549658827912","-22"
"1549658827913","0"
"1549658827927","-22"
"1549658827928","0"
"1549658827940","-22"
"1549658827941","0"
"1549658827965","-22"
"1549658827966","0"
"1549658827986","-22"
"1549658827987","0"
"1549658828039","-23"
"1549658828040","0"
"1549658828050","-23"
"1549658828051","0"
"1549658828062","-23"
"1549658828063","0"
"1549658828071","-23"
"1549658828072","0"
"1549658828083","-23"
"1549658828084","0"
"1549658828092","-23"
"1549658828094","0"
"1549658828105","-23"
"1549658828106","0"
"1549658828113","-23"
"1549658828114","0"
"1549658828123","-23"
"1549658828124","0"
"1549658828130","-23"
"1549658828131","0"
"1549658828143","-23"
"1549658828144","0"
"1549658828157","-23"
"1549658828158","0"
"1549658828217","-22"
"1549658828218","0"
"1549658828229","-22"
"1549658828230","0"
"1549658828243","-22"
"1549658828244","0"
"1549658828253","-22"
"1549658828254","0"
"1549658828267","-22"
"1549658828268","0"
"1549658828276","-22"
"1549658828277","0"
"1549658828288","-22"
"1549658828289","0"
"1549658828297","-22"
"1549658828298","0"
"1549658828309","-22"
"1549658828310","0"
"1549658828318","-22"
"1549658828319","0"
"1549658828332","-22"
"1549658828334","0"
"1549658828349","-22"
"1549658828350","0"
"1549658828408","-23"
"1549658828409","0"
"1549658828419","-23"
"1549658828420","0"
"1549658828431","-23"
"1549658828432","0"
"1549658828440","-23"
"1549658828442","0"
"1549658828454","-23"
"1549658828455","0"
"1549658828465","-23"
"1549658828466","0"
"1549658828481","-23"
"1549658828482","0"
"1549658828491","-23"
"1549658828492","0"
"1549658828507","-23"
"1549658828508","0"
"1549658828522","-23"
"1549658828523","0"
"1549658828548","-23"
"1549658828549","0"
"1549658828597","-22"
"1549658828598","0"
"1549658828616","-22"
"1549658828617","0"
"1549658828629","-22"
"1549658828630","0"
"1549658828645","-22"
"1549658828646","0"
"1549658828658","-22"
"1549658828660","0"
"1549658828675","-22"
"1549658828676","0"
"1549658828688","-22"
