"1548691011471","-23"
"1548691011472","0"
"1548691011473","-23"
"1548691011474","0"
"1548691011534","-23"
"1548691011535","0"
"1548691011536","-23"
"1548691011537","0"
"1548691011587","-23"
"1548691011588","0"
"1548691011589","-23"
"1548691011590","0"
"1548691011623","-23"
"1548691011624","0"
"1548691011625","-23"
"1548691011626","0"
"1548691011650","-23"
"1548691011651","0"
"1548691011652","-23"
"1548691011653","0"
"1548691011677","-23"
"1548691011678","0"
"1548691011679","-23"
"1548691011680","0"
"1548691011696","-23"
"1548691011697","0"
"1548691011698","-23"
"1548691011699","0"
"1548691011716","-23"
"1548691011717","0"
"1548691011718","-23"
"1548691011719","0"
"1548691011732","-23"
"1548691011733","0"
"1548691011734","-23"
"1548691011735","0"
"1548691011750","-23"
"1548691011751","0"
"1548691011752","-23"
"1548691011753","0"
"1548691011767","-23"
"1548691011768","0"
"1548691011769","-23"
"1548691011770","0"
"1548691011787","-23"
"1548691011788","0"
"1548691011789","-23"
"1548691011790","0"
"1548691011804","-23"
"1548691011805","0"
"1548691011806","-23"
"1548691011807","0"
"1548691011823","-23"
"1548691011825","0"
"1548691011826","-23"
"1548691011827","0"
"1548691011840","-23"
"1548691011841","0"
"1548691011842","-23"
"1548691011843","0"
"1548691011859","-23"
"1548691011861","0"
"1548691011862","-23"
"1548691011863","0"
"1548691011876","-23"
"1548691011877","0"
"1548691011878","-23"
"1548691011880","0"
"1548691011898","-23"
"1548691011899","0"
"1548691011900","-23"
"1548691011901","0"
"1548691011921","-23"
"1548691011922","0"
"1548691011924","-23"
"1548691011925","0"
"1548691011954","-23"
"1548691011955","0"
"1548691011956","-23"
"1548691011957","0"
"1548691012018","-23"
"1548691012019","0"
"1548691012020","-23"
"1548691012021","0"
"1548691012060","-22"
"1548691012061","0"
"1548691012062","-22"
"1548691012063","0"
"1548691012089","-22"
"1548691012090","0"
"1548691012091","-22"
"1548691012092","0"
"1548691012113","-22"
"1548691012114","0"
"1548691012115","-22"
"1548691012116","0"
"1548691012132","-22"
"1548691012133","0"
"1548691012134","-22"
"1548691012135","0"
"1548691012151","-22"
"1548691012152","0"
"1548691012153","-22"
"1548691012154","0"
"1548691012164","-22"
"1548691012165","0"
"1548691012166","-22"
"1548691012167","0"
"1548691012178","-22"
"1548691012179","0"
"1548691012180","-22"
"1548691012181","0"
"1548691012188","-22"
"1548691012189","0"
"1548691012190","-22"
"1548691012191","0"
"1548691012199","-22"
"1548691012200","0"
"1548691012201","-22"
"1548691012202","0"
"1548691012208","-22"
"1548691012209","0"
"1548691012210","-22"
"1548691012211","0"
"1548691012219","-22"
"1548691012220","0"
"1548691012221","-22"
"1548691012222","0"
"1548691012228","-22"
"1548691012229","0"
"1548691012231","-22"
"1548691012233","0"
"1548691012240","-22"
"1548691012241","0"
"1548691012242","-22"
"1548691012243","0"
"1548691012250","-22"
"1548691012251","0"
"1548691012252","-22"
"1548691012253","0"
"1548691012266","-22"
"1548691012267","0"
"1548691012268","-22"
"1548691012269","0"
"1548691012285","-22"
"1548691012286","0"
"1548691012287","-22"
"1548691012288","0"
"1548691012309","-22"
"1548691012310","0"
"1548691012311","-22"
"1548691012312","0"
"1548691012325","-22"
"1548691012326","0"
"1548691012327","-22"
"1548691012328","0"
"1548691012344","-22"
"1548691012345","0"
"1548691012346","-22"
"1548691012347","0"
"1548691012359","-22"
"1548691012360","0"
"1548691012361","-22"
"1548691012363","0"
"1548691012377","-22"
"1548691012378","0"
"1548691012379","-22"
"1548691012380","0"
"1548691012396","-22"
"1548691012397","0"
"1548691012398","-22"
"1548691012399","0"
"1548691012428","-22"
"1548691012429","0"
"1548691012430","-22"
"1548691012431","0"
"1548691012536","-23"
"1548691012537","0"
"1548691012539","-23"
"1548691012540","0"
"1548691012561","-23"
"1548691012562","0"
"1548691012563","-23"
"1548691012564","0"
"1548691012578","-23"
"1548691012579","0"
"1548691012580","-23"
"1548691012582","0"
"1548691012596","-23"
"1548691012597","0"
"1548691012598","-23"
"1548691012599","0"
"1548691012611","-23"
"1548691012612","0"
"1548691012613","-23"
"1548691012614","0"
"1548691012630","-23"
"1548691012631","0"
"1548691012632","-23"
"1548691012633","0"
"1548691012644","-23"
"1548691012645","0"
"1548691012646","-23"
"1548691012647","0"
"1548691012660","-23"
"1548691012661","0"
"1548691012662","-23"
"1548691012663","0"
"1548691012673","-23"
"1548691012674","0"
"1548691012675","-23"
"1548691012676","0"
"1548691012690","-23"
"1548691012691","0"
"1548691012692","-23"
"1548691012693","0"
"1548691012703","-23"
"1548691012704","0"
"1548691012705","-23"
"1548691012706","0"
"1548691012718","-23"
"1548691012719","0"
"1548691012720","-23"
"1548691012721","0"
"1548691012730","-23"
"1548691012731","0"
"1548691012732","-23"
"1548691012733","0"
"1548691012745","-23"
"1548691012746","0"
"1548691012747","-23"
"1548691012748","0"
"1548691012757","-23"
"1548691012758","0"
"1548691012760","-23"
"1548691012761","0"
"1548691012772","-23"
"1548691012773","0"
"1548691012774","-23"
"1548691012775","0"
"1548691012786","-23"
"1548691012787","0"
"1548691012788","-23"
"1548691012789","0"
"1548691012804","-23"
"1548691012805","0"
"1548691012806","-23"
"1548691012807","0"
"1548691012822","-23"
"1548691012823","0"
"1548691012824","-23"
"1548691012825","0"
"1548691012846","-23"
"1548691012848","0"
"1548691012849","-23"
"1548691012850","0"
"1548691012875","-23"
