"111447","9","Enter","111499"
"111725","9","Enter","111790"
"112039","9","Enter","112128"
"112333","9","Enter","112397"
"112656","9","Enter","112714"
"113266","9","Enter","113296"
"113523","9","Enter","113593"
"113840","9","Enter","113882"
"114140","9","Enter","114197"
"114424","9","Enter","114536"
