"473832","9","Enter","473983"
"474256","9","Enter","474410"
"474726","9","Enter","474902"
"475223","9","Enter","475377"
"475684","9","Enter","475839"
"476159","9","Enter","476290"
"476627","9","Enter","476741"
"477056","9","Enter","477170"
"477481","9","Enter","477662"
"477965","9","Enter","478069"
"478395","9","Enter","478517"
"478878","9","Enter","479013"
