"741657","9","9","741700"
"742126","9","9","742173"
"742566","9","9","742578"
"743061","9","9","743095"
"743544","9","9","743546"
"744051","9","9","744151"
"744569","9","9","744623"
"745085","9","9","745141"
"745548","9","9","745635"
"746085","9","9","746154"
"746503","9","9","746559"
"747054","9","9","747099"
"747846","099999","527.0","390.0","0.58750004","0.23214287","0.0","0.0","0.0"
"747858","0","525.50604","390.0","0.6375","0.25","-103.16808","0.110242575","0.0"
"747863","09999","525.0","390.0","0.675","0.26785716","0.0","0.0","0.0"
"747871","09999","524.0","389.0","0.675","0.26785716","0.0","0.0","0.0"
"747875","0","523.4997","388.49966","0.675","0.26785716","-111.92217","-153.49918","0.0"
"747878","09999","523.0","388.0","0.6875","0.26785716","0.0","0.0","0.0"
"747886","09999","522.0","387.0","0.6875","0.26785716","0.0","0.0","0.0"
"747891","099999","522.0","386.47574","0.6875","0.26785716","-90.5135","-172.5196","0.0"
"747896","09999","522.0","386.0","0.6875","0.26785716","0.0","0.0","0.0"
"747904","09999","522.0","385.0","0.6875","0.26785716","0.0","0.0","0.0"
"747908","099999","522.0","384.5","0.6875","0.26785716","3.1142607","-163.92593","0.0"
"747953","09999","522.0","386.0","0.6875","0.26785716","0.0","0.0","0.0"
"747957","099999","522.0","387.4212","0.6875","0.26785716","0.0","389.4617","0.0"
"747961","09999","522.0","389.0","0.6625","0.26785716","0.0","0.0","0.0"
"747969","099999","524.0","393.0","0.5375","0.26785716","343.41135","521.5286","0.0"
"747978","099999","524.0","393.0","0.5375","0.26785716","343.41135","521.5286","0.0"
