"689979","9","9","690291"
"690402","9","9","690539"
"690744","9","9","690875"
"691037","9","9","691212"
"691373","9","9","691531"
"691777","9","9","691887"
"692158","9","9","692315"
"692608","9","9","693665"
"693868","9","9","693979"
"694161","9","9","694251"
"694407","9","9","695576"
