"140015","099999","49.0","766.0","0.6","0.25","0.0","0.0","0.0"
"140055","09999","50.0","766.0","0.6125","0.25","0.0","0.0","0.0"
"140066","099999","52.582123","767.2911","0.625","0.25","238.84854","119.21907","0.0"
"140072","09999","60.0","770.0","0.65000004","0.25","0.0","0.0","0.0"
"140083","0","77.21408","773.6887","0.65000004","0.25","2138.849","488.57837","0.0"
"140098","0","121.76069","778.19794","0.65000004","0.25","3262.6682","317.21454","0.0"
"140116","0","175.93456","780.0","0.6625","0.25","3993.7131","124.225204","0.0"
"140132","0","221.9007","780.0","0.6625","0.25","3769.586","-34.87146","0.0"
"140148","0","278.1624","781.0","0.6625","0.25","3861.3872","-80.99591","0.0"
"140166","0","331.7674","782.38837","0.6625","0.25","3705.145","-80.91639","0.0"
"140182","0","399.39764","785.31104","0.6625","0.25","3812.1338","79.08609","0.0"
"140198","0","468.342","789.0","0.6625","0.25","4231.5","232.37886","0.0"
"140214","0","543.17505","790.20703","0.6625","0.25","4709.9443","209.86737","0.0"
"140231","0","619.53705","790.0","0.6625","0.25","4895.27","77.12046","0.0"
"140249","0","696.5388","792.0","0.6625","0.25","4668.9087","-7.142885","0.0"
"140266","0","747.4254","793.5712","0.65000004","0.25","3682.084","25.031935","0.0"
"140282","0","801.01166","796.8583","0.65000004","0.25","2956.2063","168.60995","0.0"
"140299","0","849.5117","799.3523","0.65000004","0.25","2523.9104","214.40709","0.0"
"140316","0","882.632","802.424","0.65000004","0.25","2021.3234","219.36867","0.0"
"140332","0","915.62897","804.433","0.65000004","0.25","1776.866","178.18396","0.0"
"140349","0","934.3433","806.2343","0.6375","0.25","1208.3265","118.12477","0.0"
"140365","0","951.68365","809.28064","0.6375","0.25","663.4946","113.936714","0.0"
"140382","0","962.78925","811.35785","0.6375","0.25","328.468","135.67278","0.0"
"140399","099999","968.3374","813.0","0.6375","0.25","68.79718","130.31114","0.0"
"140404","09999","969.0","813.0","0.6375","0.25","0.0","0.0","0.0"
"140416","099999","970.37024","814.0","0.6375","0.25","-149.3751","90.58494","0.0"
