"794741","9","9","794943"
"795246","9","9","795438"
"795742","9","9","795864"
"796091","9","9","796269"
"796519","9","9","797495"
"797733","9","9","798732"
"798927","9","9","799127"
"799331","9","9","799509"
"799714","9","9","800982"
"801751","0","535.0","410.0","0.58750004","0.25","0.0","0.0","0.0"
"801779","099999","535.0","407.09995","0.6375","0.25","-0.014980617","-186.87964","0.0"
"801783","09999","535.0","406.0","0.6375","0.25","0.0","0.0","0.0"
"801790","09999","535.0","405.0","0.6375","0.25","0.0","0.0","0.0"
"801795","099999","535.0","404.54953","0.6375","0.25","0.04290497","-199.04453","0.0"
"801800","09999","535.0","404.0","0.6375","0.25","0.0","0.0","0.0"
"801807","09999","535.0","403.0","0.6375","0.25","0.0","0.0","0.0"
"801811","099999","535.0","402.45016","0.6375","0.25","0.027793111","-158.34534","0.0"
"801815","09999","535.0","402.0","0.6375","0.25","0.0","0.0","0.0"
"801824","09999","535.0","401.0","0.6375","0.25","0.0","0.0","0.0"
"801828","099999","535.0","400.47858","0.6375","0.25","-0.0070302724","-136.3506","0.0"
"801832","09999","535.0","400.0","0.6375","0.25","0.0","0.0","0.0"
"801841","09999","535.0","399.0","0.6375","0.25","0.0","0.0","0.0"
"801845","099999","535.0","398.58694","0.6375","0.25","0.006585468","-121.75113","0.0"
"801850","09999","535.0","398.0","0.6375","0.25","0.0","0.0","0.0"
"801858","09999","535.0","397.0","0.6375","0.25","0.0","0.0","0.0"
"801862","099999","535.0","396.5","0.6375","0.25","0.040456995","-104.20865","0.0"
"801883","09999","535.0","396.0","0.6375","0.25","0.0","0.0","0.0"
"801891","09999","535.0","395.0","0.625","0.25","0.0","0.0","0.0"
"801895","099999","535.0","394.48193","0.625","0.25","0.012290648","-53.41262","0.0"
"801899","09999","535.0","394.0","0.6","0.25","0.0","0.0","0.0"
"801909","09999","536.0","390.0","0.475","0.23214287","0.0","0.0","0.0"
"801912","099999","536.0","388.18637","0.475","0.23214287","26.137783","-165.49951","0.0"
"801915","09999","536.0","386.0","0.4375","0.23214287","0.0","0.0","0.0"
"801924","099999","536.0","384.0","0.4","0.23214287","40.01519","-340.24634","0.0"
"801932","099999","536.0","384.0","0.4","0.23214287","40.01519","-340.24634","0.0"
