"1548528250480","-22"
"1548528250481","0"
"1548528250482","-22"
"1548528250483","0"
"1548528250502","-22"
"1548528250503","0"
"1548528250505","-22"
"1548528250506","0"
"1548528250517","-22"
"1548528250518","0"
"1548528250519","-22"
"1548528250520","0"
"1548528250531","-22"
"1548528250532","0"
"1548528250533","-22"
"1548528250534","0"
"1548528250541","-22"
"1548528250542","0"
"1548528250543","-22"
"1548528250544","0"
"1548528250553","-22"
"1548528250554","0"
"1548528250555","-22"
"1548528250556","0"
"1548528250561","-22"
"1548528250562","0"
"1548528250563","-22"
"1548528250564","0"
"1548528250571","-22"
"1548528250572","0"
"1548528250573","-22"
"1548528250574","0"
"1548528250577","-22"
"1548528250578","0"
"1548528250579","-22"
"1548528250580","0"
"1548528250586","-22"
"1548528250587","0"
"1548528250588","-22"
"1548528250589","0"
"1548528250592","-22"
"1548528250593","0"
"1548528250594","-22"
"1548528250595","0"
"1548528250600","-22"
"1548528250601","0"
"1548528250602","-22"
"1548528250603","0"
"1548528250605","-22"
"1548528250607","0"
"1548528250608","-22"
"1548528250609","0"
"1548528250615","-22"
"1548528250616","0"
"1548528250617","-22"
"1548528250618","0"
"1548528250621","-22"
"1548528250622","0"
"1548528250623","-22"
"1548528250624","0"
"1548528250632","-22"
"1548528250633","0"
"1548528250634","-22"
"1548528250635","0"
"1548528250641","-22"
"1548528250642","0"
"1548528250643","-22"
"1548528250644","0"
"1548528250658","-22"
"1548528250659","0"
"1548528250660","-22"
"1548528250661","0"
"1548528250730","-23"
"1548528250731","0"
"1548528250732","-23"
"1548528250733","0"
"1548528250755","-23"
"1548528250756","0"
"1548528250757","-23"
"1548528250758","0"
"1548528250766","-23"
"1548528250767","0"
"1548528250768","-23"
"1548528250769","0"
"1548528250779","-23"
"1548528250780","0"
"1548528250781","-23"
"1548528250782","0"
"1548528250786","-23"
"1548528250787","0"
"1548528250788","-23"
"1548528250789","0"
"1548528250796","-23"
"1548528250797","0"
"1548528250798","-23"
"1548528250799","0"
"1548528250801","-23"
"1548528250802","0"
"1548528250803","-23"
"1548528250804","0"
"1548528250811","-23"
"1548528250812","0"
"1548528250813","-23"
"1548528250814","0"
"1548528250816","-23"
"1548528250817","0"
"1548528250818","-23"
"1548528250819","0"
"1548528250826","-23"
"1548528250827","0"
"1548528250828","-23"
"1548528250829","0"
"1548528250831","-23"
"1548528250832","0"
"1548528250833","-23"
"1548528250834","0"
"1548528250841","-23"
"1548528250842","0"
"1548528250843","-23"
"1548528250844","0"
"1548528250847","-23"
"1548528250848","0"
"1548528250849","-23"
"1548528250850","0"
"1548528250858","-23"
"1548528250859","0"
"1548528250860","-23"
"1548528250861","0"
"1548528250869","-23"
"1548528250870","0"
"1548528250871","-23"
"1548528250872","0"
"1548528250904","-22"
"1548528250905","0"
"1548528250906","-22"
"1548528250907","0"
"1548528250916","-22"
"1548528250917","0"
"1548528250918","-22"
"1548528250919","0"
"1548528250930","-22"
"1548528250931","0"
"1548528250932","-22"
"1548528250933","0"
"1548528250939","-22"
"1548528250940","0"
"1548528250941","-22"
"1548528250942","0"
"1548528250951","-22"
"1548528250952","0"
"1548528250953","-22"
"1548528250954","0"
"1548528250958","-22"
"1548528250959","0"
"1548528250960","-22"
"1548528250961","0"
