"122762","2","-0.103","0.003","0.145"
"122773","1","-0.443","0.216","-0.345"
"122773","2","-0.032","0.003","0.145"
"122779","2","-0.023","-0.003","0.127"
"122785","1","-0.367","0.223","-0.141"
"122786","2","0.000","-0.011","0.078"
"122787","1","-0.267","0.193","-0.094"
"122792","2","0.020","-0.008","0.057"
"122802","1","-0.051","0.167","0.074"
"122803","2","0.066","-0.008","0.057"
"122805","1","0.025","0.223","0.160"
"122808","2","0.075","-0.008","0.064"
"122809","1","0.074","0.309","0.250"
"122817","2","0.074","-0.009","0.098"
"122822","1","0.061","0.421","0.388"
"122823","2","0.035","-0.028","0.120"
"122824","1","0.040","0.448","0.407"
"122828","2","0.003","-0.041","0.140"
"122829","1","0.054","0.452","0.410"
"122833","2","-0.030","-0.047","0.159"
"122839","2","-0.066","-0.052","0.170"
"122840","1","0.100","0.356","0.336"
"122844","2","-0.095","-0.057","0.180"
"122846","1","0.092","0.298","0.256"
"122850","2","-0.113","-0.057","0.186"
"122853","1","0.096","0.181","0.074"
"122854","2","-0.117","-0.054","0.188"
"122858","1","0.076","0.133","-0.025"
"122859","2","-0.107","-0.049","0.192"
"122865","2","-0.090","-0.045","0.190"
"122869","2","-0.071","-0.032","0.184"
"122870","1","0.047","0.102","-0.192"
"122872","2","-0.048","-0.018","0.175"
"122873","1","0.011","0.121","-0.197"
"122879","1","-0.057","0.169","-0.167"
"122882","2","-0.032","-0.012","0.171"
"122884","1","-0.090","0.250","-0.180"
"122885","2","-0.013","-0.009","0.176"
"122888","2","0.003","-0.011","0.182"
"122889","1","-0.137","0.324","-0.188"
"122903","1","-0.191","0.463","-0.163"
"122904","2","0.001","-0.022","0.220"
"122908","2","-0.011","-0.025","0.237"
"122910","1","-0.177","0.490","-0.173"
"122915","2","-0.025","-0.033","0.261"
"122916","1","-0.202","0.542","-0.166"
"122918","1","-0.203","0.560","-0.132"
"122919","2","-0.048","-0.043","0.286"
"122923","2","-0.075","-0.052","0.314"
"122924","1","-0.206","0.584","-0.103"
"122931","1","-0.225","0.610","-0.061"
"122935","2","-0.140","-0.074","0.372"
"122937","1","-0.236","0.610","-0.061"
"122938","2","-0.178","-0.090","0.399"
"122938","1","-0.249","0.600","-0.078"
"122944","2","-0.215","-0.103","0.426"
"122949","1","-0.279","0.580","-0.243"
"122950","2","-0.247","-0.115","0.457"
"122951","1","-0.288","0.580","-0.243"
"122954","2","-0.271","-0.126","0.491"
"122966","2","-0.311","-0.145","0.589"
"122970","1","-0.410","0.515","-0.652"
"122971","2","-0.325","-0.156","0.589"
"122974","2","-0.333","-0.168","0.629"
"122976","1","-0.459","0.530","-0.855"
"122979","1","-0.487","0.527","-1.019"
"122980","2","-0.345","-0.175","0.668"
"122984","2","-0.363","-0.174","0.706"
"122985","1","-0.510","0.527","-1.126"
"122989","1","-0.541","0.520","-1.193"
"122996","1","-0.605","0.525","-1.239"
"122999","2","-0.452","-0.193","0.818"
"123001","1","-0.677","0.590","-1.256"
"123004","2","-0.483","-0.206","0.863"
"123005","1","-0.732","0.675","-1.185"
"123010","2","-0.518","-0.217","0.915"
"123011","1","-0.777","0.783","-1.094"
"123015","1","-0.849","0.916","-1.006"
"123016","2","-0.560","-0.228","0.977"
"123019","2","-0.614","-0.243","1.048"
"123030","2","-0.758","-0.291","1.228"
"123032","1","-1.090","1.373","-0.990"
"123035","2","-0.855","-0.326","1.327"
"123036","1","-1.224","1.438","-1.031"
"123039","2","-0.965","-0.369","1.430"
"123041","1","-1.343","1.431","-1.100"
"123045","2","-1.076","-0.412","1.532"
"123046","1","-1.497","1.415","-1.236"
"123050","2","-1.182","-0.450","1.632"
"123051","1","-1.626","1.438","-1.432"
"123056","1","-1.702","1.480","-1.949"
"123062","2","-1.413","-0.491","1.804"
"123063","1","-1.708","1.503","-1.949"
"123067","1","-1.636","1.516","-2.153"
"123067","2","-1.542","-0.497","1.876"
"123071","1","-1.520","1.487","-2.258"
"123072","2","-1.683","-0.507","1.944"
"123076","2","-1.835","-0.511","2.006"
"123077","1","-1.338","1.385","-2.294"
"123082","1","-1.083","1.234","-2.343"
"123086","2","-2.178","-0.512","2.083"
"123087","1","-0.781","0.974","-2.260"
"123093","2","-2.351","-0.509","2.105"
"123096","1","-0.278","0.209","-1.628"
"123098","2","-2.500","-0.511","2.122"
"123100","2","-2.609","-0.517","2.133"
"123101","1","-0.053","-0.066","-1.315"
"123105","2","-2.676","-0.511","2.147"
"123108","1","0.211","-0.206","-1.067"
"123111","2","-2.717","-0.480","2.170"
"123117","1","0.748","-0.234","-0.793"
"123118","2","-2.738","-0.434","2.207"
"123121","1","0.819","-0.257","-0.735"
"123122","2","-2.753","-0.408","2.255"
"123128","2","-2.764","-0.405","2.306"
"123129","1","0.768","-0.334","-0.899"
