"645771","099999","46.0","617.0","0.6125","0.26785716","0.0","0.0","0.0"
"645786","09999","49.0","617.0","0.6375","0.26785716","0.0","0.0","0.0"
"645799","0","63.820835","618.9801","0.65000004","0.26785716","1638.34","227.9598","0.0"
"645816","0","123.143555","623.0","0.675","0.26785716","4553.162","355.28442","0.0"
"645833","0","218.505","621.5864","0.675","0.2857143","6711.614","66.629364","0.0"
"645849","0","340.17102","620.9116","0.7","0.2857143","8670.095","-85.80989","0.0"
"645865","0","473.68973","625.9475","0.7","0.2857143","9977.73","45.334126","0.0"
"645882","0","605.45764","636.4388","0.7","0.2857143","10111.965","344.35312","0.0"
"645899","0","714.2932","654.8822","0.7","0.2857143","8868.594","914.26514","0.0"
"645915","0","801.68567","670.3161","0.7","0.2857143","6690.06","1362.8625","0.0"
"645933","0","855.8633","684.6211","0.7","0.2857143","4024.5894","1346.0945","0.0"
"645948","0","875.4204","694.4431","0.6875","0.2857143","1175.9043","974.89923","0.0"
"645965","0","885.0081","702.5122","0.6875","0.2857143","-860.51056","537.38855","0.0"
"645978","09999","886.0","706.0","0.6875","0.2857143","0.0","0.0","0.0"
"645982","099999","884.9519","708.09625","0.6875","0.2857143","-1765.9178","221.6337","0.0"
"645985","09999","884.0","710.0","0.6875","0.2857143","0.0","0.0","0.0"
"645994","09999","875.0","716.0","0.6875","0.2857143","0.0","0.0","0.0"
"645998","0","847.5422","724.5524","0.6875","0.2857143","-2315.5388","358.49887","0.0"
"646015","0","748.11945","744.34735","0.7","0.2857143","-4703.854","929.8665","0.0"
"646032","0","620.2163","762.9541","0.7","0.2857143","-8114.5005","1326.5626","0.0"
"646048","0","495.12567","789.8463","0.7","0.2857143","-10451.325","1679.7654","0.0"
"646065","0","388.60822","812.59796","0.7","0.2857143","-10153.524","1748.2521","0.0"
"646082","0","315.58807","832.9785","0.7","0.2857143","-7058.2954","1496.9534","0.0"
"646098","0","265.84268","851.8477","0.7","0.2857143","-3676.422","1317.7618","0.0"
"646115","0","228.3647","868.0902","0.7","0.2857143","-1386.0576","1029.511","0.0"
"646131","0","215.46071","879.0472","0.7","0.2857143","115.913284","686.8719","0.0"
"646148","099999","209.53056","896.83624","0.7","0.2857143","830.9963","665.0355","0.0"
"646153","09999","210.0","902.0","0.7","0.2857143","0.0","0.0","0.0"
"646165","0","229.38339","921.09686","0.7","0.2857143","1509.0464","963.9927","0.0"
"646181","0","300.831","948.9698","0.7","0.2857143","3347.3025","1565.5203","0.0"
"646199","0","411.8035","960.98096","0.7","0.2857143","6450.211","1611.2052","0.0"
"646215","0","542.9286","972.6812","0.7","0.2857143","9294.419","1085.5082","0.0"
"646231","0","665.5173","986.41956","0.7","0.2857143","10627.376","515.30273","0.0"
"646247","0","766.8679","1004.3839","0.7","0.2857143","9220.826","508.3173","0.0"
"646264","0","825.0","1018.0","0.7","0.2857143","6032.742","822.0459","0.0"
"646281","0","857.38666","1028.432","0.7","0.2857143","2475.4045","940.26196","0.0"
"646297","099999","863.51105","1034.0441","0.6875","0.2857143","-587.96796","535.7511","0.0"
"646303","09999","864.0","1036.0","0.6875","0.2857143","0.0","0.0","0.0"
"646310","09999","859.0","1040.0","0.6875","0.2857143","0.0","0.0","0.0"
